#Lasso_type	Category	Uniprot	Organism	pLDDT_chain	Protein_name	Loop_area	Loop_length	#FILTER: Lasso_type=L4;L5;L6;L7;L8 AND pLDDT_chain=>=80;
L-5C	AF-Unreviewed	A0A1G5QT35-F1	Arthrobacter sp	81.69	Dioxygenase	1037.81	63.0
L+5N	AF-Unreviewed	A0A3D9BD18-F1	Chryseobacterium piscium	81.69	Uncharacterized protein	21895.7	599.0
L+4N	AF-Unreviewed	A0A078J4D2-F1	Rape	81.69	(rape) hypothetical protein (BnaAnng15530D protein)	5903.53	267.0
L-5C	AF-Unreviewed	A0A653F3N0-F1	Mycobacterium riyadhense	81.69	DUF4185 domain-containing protein	4753.77	164.0
L-4N	AF-Unreviewed	A0A2X2CR97-F1	Pseudomonas luteola	81.69	Sigma E regulatory protein MucB/RseB	1722.04	106.0
L-6C	AF-Unreviewed	F8JB71-F1	strain MC1	81.69	Intradiol ring-cleavage dioxygenase	742.22	44.0
L-4C	AF-Unreviewed	A0A132T2T3-F1	Mycobacterium sp	81.69	Lipoprotein LpqN	1614.09	102.0
L-5C	AF-Unreviewed	A0A433ASM3-F1	Mycobacterium sp	81.69	DUF4185 domain-containing protein	4951.94	174.0
L-6C	AF-Unreviewed	B4V6Z6-F1	Streptomyces sp	81.69	Intradiol ring-cleavage dioxygenase	724.87	45.0
L-4C	AF-Unreviewed	A0A5I8I1G2-F1	Salmonella enterica subsp	81.69	HtdF	673.58	42.0
L-4C	AF-Unreviewed	A0A4R3HDB7-F1	Caulobacter sp	81.69	DUF4440 domain-containing protein	742.76	54.0
L-4N	AF-Unreviewed	A0A3B4F9F6-F1	Pundamilia nyererei	81.69	Integrin alpha-5-like	1547.31	61.0
L-5C	AF-Unreviewed	A0A4Q8UTQ4-F1	Arthrobacter sp	81.69	3,4-dioxygenase subunit beta	1021.25	63.0
L-4N	AF-Unreviewed	S4Y530-F1	Sorangium cellulosum	81.69	Sulfite oxidase	5266.83	239.0
L-6C	AF-Unreviewed	A0A2D7IMH0-F1	Candidatus Marinimicrobia	81.69	Intradiol ring-cleavage dioxygenases domain-containing protein	751.29	44.0
L-6C	AF-Unreviewed	K6WQ58-F1	Gordonia rhizosphera	81.69	Putative dioxygenase	1077.01	63.0
L-4N	AF-Unreviewed	A0A7M7N751-F1	Purple sea urchin	81.69	APCDD1 domain-containing protein	2257.97	112.0
L-4C	AF-Unreviewed	A0A433CBB4-F1	Gordonia sp	81.69	LytR family transcriptional regulator	1530.24	94.0
L+6C	AF-Unreviewed	A0A438IQF9-F1	Grape	81.69	Putative 2-oxoglutarate/Fe(II)-dependent dioxygenase	2552.03	126.0
L-5N	AF-Unreviewed	A0A6A7KI06-F1	Thermococcus sp	81.69	CGP-CTERM sorting domain-containing protein	2620.2	139.0
L-6C	AF-Unreviewed	A0A2E0KUJ8-F1	Anaerolineaceae bacterium	81.69	Intradiol ring-cleavage dioxygenase	851.72	48.0
L-6C	AF-Unreviewed	A0A840V446-F1	Haloferula luteola	81.69	Protocatechuate 3,4-dioxygenase beta subunit	1048.48	66.0
L-6C	AF-Unreviewed	C1ACM5-F1	Gemmatimonas aurantiaca 	81.69	Dioxygenase	1006.98	61.0
L+5C	AF-Unreviewed	A0A7L0DG68-F1	greater painted-snipe	81.69	PROM2 protein	42906.9	706.0
L-4C	AF-Unreviewed	A0A0H2XJK2-F1	Escherichia coli	81.69	HtdF	707.15	42.0
L+4N	AF-Unreviewed	A0A1J3HIQ5-F1	Alpine penny-cress	81.69	O-fucosyltransferase family protein	6115.87	265.0
L-4C	AF-Unreviewed	K5W940-F1	strain HHB-10118-sp	81.69	Glycoside hydrolase family 5 protein	1055.71	53.0
L-4C	AF-Unreviewed	A0A3Q0HNJ5-F1	Chinese alligator	81.69	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3737.92	196.0
L-6C	AF-Unreviewed	A0A031I0B7-F1	Sphingomonas sp	81.69	Intradiol ring-cleavage dioxygenase	1064.46	67.0
L-4C	AF-Unreviewed	A0A4X2LE11-F1	Common wombat	81.69	Prominin 2	41643.0	699.0
L-6C	AF-Unreviewed	A0A858PXJ3-F1	Anaplasma platys	81.69	Intradiol ring-cleavage dioxygenase	852.24	51.0
L-6C	AF-Unreviewed	A0A4R9G4U1-F1	Leptospira selangorensis	81.69	Protocatechuate dioxygenase	814.3	49.0
L-4C	AF-Unreviewed	A0A357IF02-F1	Gammaproteobacteria bacterium	81.69	Uncharacterized protein	2084.0	124.0
L-6C	AF-Unreviewed	A8GNA8-F1	strain Hartford	81.69	Protocatechuate-3,4-dioxygenase, beta subunit	816.0	48.0
L-6C	AF-Unreviewed	A0A5J5IER9-F1	Ginsengibacter hankyongi	81.69	Catechol 1,2-dioxygenase	734.22	43.0
L+4C	AF-Unreviewed	A0A7J7DEM7-F1	Thunder God vine	81.69	Cytokinin riboside 5'-monophosphate phosphoribohydrolase	1618.94	75.0
L-6C	AF-Unreviewed	A0A0C5VAB8-F1	Gynuella sunshinyii	81.69	Protocatechuate 3,4-dioxygenase beta subunit	760.78	44.0
L-6C	AF-Unreviewed	A0A3A3EM47-F1	Pseudoalteromonas profundi	81.69	Intradiol ring-cleavage dioxygenase	773.01	44.0
L-4C	AF-Unreviewed	A0A1X1X032-F1	Mycolicibacterium iranicum	81.69	Lipoprotein LpqN	1617.18	102.0
L+4N	AF-Unreviewed	A0A067KUL2-F1	Barbados nut	81.69	O-fucosyltransferase family protein	5987.85	266.0
L-4C	AF-Unreviewed	A0A4P2R3A2-F1	Polyangium cellulosum	81.69	Glucanase (EC 3.2.1.-)	8695.06	324.0
L-5C	AF-Unreviewed	A0A3N5QML3-F1	Ignavibacteriae bacterium	81.69	Outer membrane protein beta-barrel domain-containing protein	2425.18	84.0
L-4C	AF-Unreviewed	A0A7J6B5Y9-F1	Black bullhead	81.69	Uncharacterized protein	39649.4	687.0
L-6C	AF-Unreviewed	A0A533UKH5-F1	Thaumarchaeota archaeon	81.69	Intradiol ring-cleavage dioxygenases domain-containing protein	793.06	46.0
L-4C	AF-Unreviewed	A0A6J3QMK9-F1	Atlantic bottle-nosed dolphin	81.69	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3729.53	197.0
L-5C	AF-Unreviewed	A0A7W0H6L8-F1	Thermoleophilaceae bacterium	81.69	N-acetyltransferase domain-containing protein	1405.2	69.0
L+4C	AF-Unreviewed	A0A355URU8-F1	Cyanobacteria bacterium	81.69	Peptidase S8/S53 domain-containing protein	5533.03	189.0
L-4N	AF-Unreviewed	P06125-F1	Caeel	81.66	Vitellogenin-5	9468.83	405.0
L-6C	AF-Unreviewed	A0A0B2WPI2-F1	strain ARSEF 1941	81.62	Intradiol ring-cleavage dioxygenase, core	1546.3	100.0
L-5C	AF-Unreviewed	A0A6V7RUB1-F1	Plasmodium vinckei	81.62	Fam-a protein	2054.05	118.0
L-5C	AF-Unreviewed	A0A1A3KYX7-F1	Mycobacterium asiaticum	81.62	DUF4185 domain-containing protein	5193.97	177.0
L-4C	AF-Unreviewed	A0A4S4KH34-F1	Hermanssonia centrifuga	81.62	Glycoside hydrolase family 5 domain-containing protein	1111.36	54.0
L+4C	AF-Unreviewed	A0A081AI96-F1	Phytophthora parasitica	81.62	Plastocyanin-like domain-containing protein	3648.65	171.0
L-5N	AF-Unreviewed	A0A151ML49-F1	American alligator	81.62	Uncharacterized protein	1923.46	111.0
L-5C	AF-Unreviewed	A0A2K1SVW9-F1	Gardnerella vaginalis	81.62	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphos...	4152.11	112.0
L-6C	AF-Unreviewed	F4KQX3-F1	Haliscomenobacter hydrossis 	81.62	Intradiol ring-cleavage dioxygenase	730.2	43.0
L-5N	AF-Unreviewed	A0A0X3X6M7-F1	Streptomyces violaceusniger	81.62	Lipoprotein	1578.15	100.0
L-5C	AF-Unreviewed	A1RC75-F1	strain TC1	81.62	Putative dioxygenase subfamily protein	1017.3	63.0
L+6C	AF-Unreviewed	A0A535QCA0-F1	Chloroflexi bacterium	81.62	Xaa-Pro dipeptidyl-peptidase C-terminal domain-containing protein	1517.69	71.0
L-4C	AF-Unreviewed	A0A7L2ABA3-F1	sungrebe	81.62	PROM2 protein	42585.1	706.0
L-5C	AF-Unreviewed	A0A653ZAW4-F1	Arthrobacter sp	81.62	3,4-dioxygenase subunit beta	1013.57	63.0
L-4C	AF-Unreviewed	A0A0B1MQD5-F1	Escherichia coli	81.62	HtdF (Plasmid transfer protein)	694.23	42.0
L-5N	AF-Unreviewed	A0A2B4SNI4-F1	Smooth cauliflower coral	81.62	Fibropellin-1	2392.78	136.0
L-4C	AF-Unreviewed	A0A7W8CHT4-F1	Mycobacterium sp	81.62	Lipoprotein LpqN	1397.87	91.0
L-4C	AF-Unreviewed	A0A673CFV9-F1	orbiculate cardinalfish	81.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3656.73	196.0
L-5N	AF-Unreviewed	A0A818JUW7-F1	Adineta steineri	81.62	Uncharacterized protein	2268.0	129.0
L-6C	AF-Unreviewed	A0A4S8QPE3-F1	Botrytis galanthina	81.62	Intradiol ring-cleavage dioxygenases domain-containing protein	1956.05	116.0
L+5N	AF-Unreviewed	A0A1G9R6V5-F1	Chryseobacterium taihuense	81.62	Uncharacterized protein	20343.7	584.0
L-4C	AF-Unreviewed	A0A665V5G2-F1	Live sharksucker	81.62	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3657.34	195.0
L-6C	AF-Unreviewed	A0A821HBK9-F1	mimic poison frog	81.62	(mimic poison frog) hypothetical protein	41660.1	700.0
L-5C	AF-Unreviewed	A0A7Y0MBQ3-F1	Arthrobacter sp	81.62	Intradiol ring-cleavage dioxygenase	1026.14	63.0
L+4C	AF-Unreviewed	A0A5P2WER5-F1	Streptomyces nodosus	81.62	YHYH protein	2336.16	111.0
L-5C	AF-Unreviewed	A0A7V9MKF5-F1	Bacteroidetes bacterium	81.62	T9SS type A sorting domain-containing protein	5187.82	278.0
L+4C	AF-Unreviewed	A0A2T6NTK1-F1	gamma proteobacterium	81.62	Benzoate transporter	5195.27	232.0
L-5C	AF-Unreviewed	A0A195BMZ6-F1	Atta colombica	81.62	Endothelin-converting enzyme 1	18209.5	437.0
L-4C	AF-Unreviewed	A0A2D0QFW1-F1	Channel catfish	81.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3576.3	196.0
L-6C	AF-Unreviewed	A0A3S2FLB3-F1	Mesorhizobium sp	81.62	Protocatechuate dioxygenase	732.39	43.0
L-6N	AF-Unreviewed	A0A166AL76-F1	Exidia glandulosa	81.62	Glycoside hydrolase	6883.14	107.0
L+5C	AF-Unreviewed	A0A563UAC6-F1	Mucilaginibacter achroorhodeus	81.62	TonB-dependent receptor plug domain-containing protein	8424.84	339.0
L-6C	AF-Unreviewed	A0A6L7G5K7-F1	Pseudooceanicola sp	81.62	Dioxygenase	1167.75	68.0
L-5N	AF-Unreviewed	A0A5C0SJN2-F1	Thermococcus aciditolerans	81.62	Uncharacterized protein	2584.12	148.0
L-6C	AF-Unreviewed	E8TAA5-F1	Mesorhizobium ciceri biovar biserrulae 	81.62	Intradiol ring-cleavage dioxygenase	731.07	43.0
L-6C	AF-Unreviewed	A0A822A8E1-F1	Rotaria sp	81.62	Intradiol ring-cleavage dioxygenases domain-containing protein	804.17	47.0
L+7C	AF-Unreviewed	A6G4E5-F1	Plesiocystis pacifica	81.62	Peptidase S8/S53 domain-containing protein	4263.31	216.0
L-5N	AF-Unreviewed	A0A1H2KE68-F1	Jiangella alkaliphila	81.62	DUF946 domain-containing protein	1766.5	92.0
L-6C	AF-Unreviewed	A0A7Y9J4Q9-F1	Actinomycetospora corticicola	81.62	Carboxypeptidase family protein	647.78	39.0
L+4N	AF-Unreviewed	A0A1J3EFN3-F1	Alpine penny-cress	81.62	O-fucosyltransferase family protein	5996.03	265.0
L-6C	AF-Unreviewed	A0A6G9Z9Y5-F1	Nocardia terpenica	81.62	Intradiol ring-cleavage dioxygenases domain-containing protein	776.05	46.0
L-5C	AF-Unreviewed	A0A437NCD5-F1	Novosphingobium umbonatum	81.62	Intradiol ring-cleavage dioxygenase	1041.06	67.0
L-6C	AF-Unreviewed	A0A6G1K6D7-F1	Pleomassaria siparia CBS 279	81.62	Aromatic compound dioxygenase	1554.93	98.0
L-4C	AF-Unreviewed	G1RC33-F1	Northern white-cheeked gibbon	81.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3783.91	196.0
L+4C	AF-Unreviewed	A0A669P9M2-F1	Common pheasant	81.62	deoxyribonuclease II (EC 3.1.22.1)	5766.38	285.0
L-4C	AF-Unreviewed	A0A6P5KEM6-F1	Koala	81.62	Prominin-2 isoform X2	42121.3	699.0
L-4N	AF-Unreviewed	A0A3Q1HR35-F1	Climbing perch	81.62	Integrin alpha-5-like	1521.61	61.0
L-4C	AF-Unreviewed	A0A7W8FNL4-F1	Mycobacterium sp	81.62	Cell division septation protein DedD	1181.23	79.0
L-6C	AF-Unreviewed	A0A1F8QA96-F1	Chloroflexi bacterium	81.62	Intradiol ring-cleavage dioxygenases domain-containing protein	674.7	39.0
L-6C	AF-Unreviewed	A0A0Q6V0L2-F1	Caulobacter sp	81.62	Intradiol ring-cleavage dioxygenase	1074.14	67.0
L-5N	AF-Unreviewed	A0A3T0W4W2-F1	Pseudoalteromonas sp	81.62	DUF3108 domain-containing protein	2137.38	121.0
L-4C	AF-Unreviewed	A0A1S3EQI9-F1	Ord's kangaroo rat	81.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3774.44	196.0
L-6C	AF-Unreviewed	A0A6M8B9D5-F1	Thermoleptolyngbya sichuanensis	81.62	Intradiol ring-cleavage dioxygenase	1118.02	58.0
L-4C	AF-Unreviewed	A0A7K6SLH3-F1	Nicobar pigeon	81.62	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3928.51	198.0
L-4C	AF-Unreviewed	H0Z644-F1	Zebra finch	81.62	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3683.59	196.0
L-4N	AF-Unreviewed	A0A087XNV2-F1	Amazon molly	81.62	Voltage-dependent calcium channel subunit alpha-2/delta-3-like	22118.1	695.0
L+4N	AF-Unreviewed	B9GYL4-F1	Western balsam poplar	81.62	O-fucosyltransferase family protein	6223.39	267.0
L-4C	AF-Unreviewed	A0A2K1K2Y1-F1	Spreading-leaved earth moss	81.62	Peptidase M28 domain-containing protein	13216.3	476.0
L-4C	AF-Unreviewed	A0A6N8VAB4-F1	Gemmatimonadetes bacterium	81.62	Dioxygenase	973.65	62.0
L-4C	AF-Unreviewed	A0A1Y2BM33-F1	Naematelia encephala	81.62	Glycoside hydrolase superfamily	1091.21	55.0
L-5N	AF-Unreviewed	A0A6P7SVD0-F1	Common octopus	81.56	Uncharacterized protein LOC115216761 isoform X2	2357.95	132.0
L-6C	AF-Unreviewed	A0A2U9PCN7-F1	Streptomyces actuosus	81.56	Protocatechuate dioxygenase	739.0	44.0
L-4C	AF-Unreviewed	A0A7C6AYP7-F1	Gammaproteobacteria bacterium	81.56	Uncharacterized protein	2004.51	128.0
L-6C	AF-Unreviewed	A0A221SY34-F1	Deinococcus ficus	81.56	Intradiol ring-cleavage dioxygenase	1117.16	65.0
L+4N	AF-Unreviewed	A0A5J5W968-F1	Sea-island cotton	81.56	O-fucosyltransferase family protein	6170.52	271.0
L-6C	AF-Unreviewed	A0A2H3DCV9-F1	Bulbous honey fungus	81.56	Extracellular dioxygenase-like protein	2335.91	117.0
L-4N	AF-Unreviewed	A0A1H1LY89-F1	Halopseudomonas litoralis	81.56	Sigma E regulatory protein, MucB/RseB	1677.85	106.0
L-6C	AF-Unreviewed	A0A7X1PBJ7-F1	Dehalococcoidia bacterium	81.56	Intradiol ring-cleavage dioxygenase	833.03	48.0
L-4C	AF-Unreviewed	B7PXM8-F1	Black-legged tick	81.56	Uncharacterized protein	9830.48	300.0
L-4N	AF-Unreviewed	A0A6G0TJF5-F1	Soybean aphid	81.56	Uncharacterized protein	2729.86	99.0
L-6C	AF-Unreviewed	A0A383WPH3-F1	Green alga	81.56	Glycoside hydrolase family 79 protein	6594.44	243.0
L-5C	AF-Unreviewed	A0A558H712-F1	Arthrobacter nitroguajacolicus	81.56	Intradiol ring-cleavage dioxygenase	1002.24	63.0
L-4C	AF-Unreviewed	A0A2U3VWN5-F1	Pacific walrus	81.56	Prominin-2	41904.1	699.0
L-6C	AF-Unreviewed	A0A4Z1IPA9-F1	Botryotinia convoluta	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	1977.41	116.0
L-6C	AF-Unreviewed	A0A2S9VER2-F1	Alteromonas alba	81.56	Intradiol ring-cleavage dioxygenase	768.0	44.0
L-8C	AF-Unreviewed	A0A850G4J3-F1	Pseudenhygromyxa sp	81.56	S8 family serine peptidase	10122.0	482.0
L-6C	AF-Unreviewed	A0A815AR19-F1	Rotifer	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	726.53	43.0
L-4C	AF-Unreviewed	A0A315WBN6-F1	Western mosquitofish	81.56	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3799.2	197.0
L-4C	AF-Unreviewed	A0A3P6AE26-F1	Wild cabbage	81.56	Sinigrinase (EC 3.2.1.147) (EC 3.2.1.21) (Thioglucosidase)	8360.53	389.0
L-6C	AF-Unreviewed	A0A3N5J8Q3-F1	Xanthomonadales bacterium	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	716.04	44.0
L-6C	AF-Unreviewed	A0A7C3QGH8-F1	Anaerolineae bacterium	81.56	Peptidase M23 domain-containing protein	1890.51	100.0
L-6C	AF-Unreviewed	A0A1B2Z3L5-F1	uncultured bacterium	81.56	Protocatechuate 3,4-dioxygenase beta subunit	785.7	48.0
L+4N	AF-Unreviewed	A0A0M2EIT0-F1	Bacillus safensis	81.56	ClpXP adapter protein SpxH	3023.04	180.0
L-6C	AF-Unreviewed	A0A3M8X889-F1	Streptomyces botrytidirepellens	81.56	Protocatechuate dioxygenase	747.65	44.0
L-6C	AF-Unreviewed	A0A4Y9SF94-F1	Massilia arenosa	81.56	Intradiol ring-cleavage dioxygenase	1040.42	67.0
L-6C	AF-Unreviewed	J2JCM2-F1	Rhodococcus sp	81.56	Dioxygenase family protein	1034.2	63.0
L-4C	AF-Unreviewed	A0A7I7MSQ4-F1	Mycobacterium shinjukuense	81.56	Lipoprotein LpqN	1468.45	92.0
L-4C	AF-Unreviewed	A0A1X2F3E3-F1	Mycobacterium szulgai	81.56	Lipoprotein LpqN	1492.7	92.0
L-4N	AF-Unreviewed	A0A3B3V435-F1	sailfin molly	81.56	Integrin alpha-5-like	1558.66	61.0
L+4N	AF-Unreviewed	A0A3D1R683-F1	Myxococcales bacterium	81.56	Lipoprotein	1238.93	65.0
L-4C	AF-Unreviewed	A0A674CFC9-F1	Brown trout	81.56	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3810.78	196.0
L+4N	AF-Unreviewed	A0A1M7TWW8-F1	Desulfitobacterium chlororespirans	81.56	DUF4183 domain-containing protein	8770.14	241.0
L-6C	AF-Unreviewed	A0A1Q8S7F6-F1	Colletotrichum chlorophyti	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	1697.25	95.0
L-4C	AF-Unreviewed	A0A7L0WXH0-F1	Australian brush turkey	81.56	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3742.47	196.0
L-6C	AF-Unreviewed	A0A3L7XKZ1-F1	Chloroflexi bacterium	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	923.22	52.0
L-6C	AF-Unreviewed	B0C2W8-F1	strain MBIC 11017	81.56	Dioxygenase subfamily protein	875.79	52.0
L-6C	AF-Unreviewed	A0A1L9TGY1-F1	Aspergillus sydowii CBS 593	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	1897.81	108.0
L-4C	AF-Unreviewed	A0A1G4WNG3-F1	Mycolicibacterium fluoranthenivorans	81.56	Lipoprotein LpqN	1470.59	91.0
L-4N	AF-Unreviewed	A0A6P9CC60-F1	Corn snake	81.56	Solute carrier family 13 member 2	7177.11	329.0
L-5C	AF-Unreviewed	A0A1X2CWA3-F1	Mycobacterium riyadhense	81.56	DUF4185 domain-containing protein	4659.71	164.0
L+4N	AF-Unreviewed	A0A5C0WEJ3-F1	Bacillus safensis	81.56	ClpXP adapter protein SpxH	3014.77	180.0
L-6C	AF-Unreviewed	A0A2N4XRS4-F1	Uliginosibacterium sp	81.56	Intradiol ring-cleavage dioxygenase	1122.58	65.0
L-5C	AF-Unreviewed	A0A1I5AJ12-F1	Streptomyces sp	81.56	Dioxygenase	970.24	62.0
L-6C	AF-Unreviewed	A0A850G4J3-F1	Pseudenhygromyxa sp	81.56	S8 family serine peptidase	3965.2	213.0
L+4N	AF-Unreviewed	A0A6P6TNY9-F1	Arabian coffee	81.56	O-fucosyltransferase family protein	6440.01	274.0
L-5C	AF-Unreviewed	A0A1A3BZV4-F1	Mycobacterium asiaticum	81.56	DUF4185 domain-containing protein	5310.96	177.0
L-4C	AF-Unreviewed	A0A672YMK2-F1	orbiculate cardinalfish	81.56	Xylosyltransferase 1 (EC 2.4.2.26) (Peptide O-xylosyltransferase 1) (Xylosyltransferase I)	3640.21	180.0
L-6C	AF-Unreviewed	A0A1G6S5U3-F1	Actinokineospora iranica	81.56	Dioxygenase	767.94	46.0
L-6C	AF-Unreviewed	A0A7X3X5Q7-F1	Gemmatimonadales bacterium	81.56	Intradiol ring-cleavage dioxygenase	884.02	52.0
L+5N	AF-Unreviewed	A0A653NFS9-F1	Chryseobacterium sp	81.56	Uncharacterized protein	21581.4	599.0
L-6C	AF-Unreviewed	A0A846A3T5-F1	Leptolyngbya sp	81.56	Intradiol ring-cleavage dioxygenase	799.51	46.0
L-6C	AF-Unreviewed	A0A3S1VHI4-F1	Mesorhizobium sp	81.56	Protocatechuate dioxygenase	732.75	43.0
L-4C	AF-Unreviewed	A0A1Q6GXF3-F1	Bacteroides sp	81.56	DUF2490 domain-containing protein	2944.04	148.0
L-4N	AF-Unreviewed	A0A672MWI9-F1	Dianchi golden-line fish	81.56	Integrin alpha-5-like	1554.04	61.0
L+4N	AF-Unreviewed	A0A0B4S739-F1	Bacillus sp	81.56	ClpXP adapter protein SpxH	3067.79	180.0
L-4C	AF-Unreviewed	A0A7M4E2N2-F1	Saltwater crocodile	81.56	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3704.51	197.0
L-6C	AF-Unreviewed	A0A4R1ULZ7-F1	Novosphingobium sp	81.56	Dioxygenase-like protein	1133.34	67.0
L-4C	AF-Unreviewed	A0A3P8P3Y8-F1	Eastern happy	81.56	Prominin-1-A-like	39980.1	698.0
L-6C	AF-Unreviewed	A0A2P9IQ22-F1	Actinomadura parvosata subsp	81.56	Putative dioxygenase	739.52	44.0
L-6C	AF-Unreviewed	A0A2T0GY68-F1	Actinopolyspora mortivallis	81.56	Intradiol ring-cleavage dioxygenases domain-containing protein	741.64	44.0
L-6C	AF-Unreviewed	A0A646KJ95-F1	Streptomyces jumonjinensis	81.5	Twin-arginine translocation signal domain-containing protein	790.37	46.0
L-6C	AF-Unreviewed	A0A2W1EGW0-F1	Pyrenophora tritici-repentis	81.5	PcaH, Protocatechuate 3,4-dioxygenase beta subunit (Protocatechuate dioxygenase)	1484.22	98.0
L+4C	AF-Unreviewed	A0A183II47-F1	Soboliphyme baturini	81.5	Fam20C domain-containing protein	5564.83	248.0
L-4C	AF-Unreviewed	A0A2L1KNN7-F1	Citrobacter freundii	81.5	IncH1 plasmid conjugative transfer protein HtdF	690.51	42.0
L-5C	AF-Unreviewed	A0A1A0MJR7-F1	Mycolicibacterium mucogenicum	81.5	DUF4185 domain-containing protein	4072.31	156.0
L-4C	AF-Unreviewed	A0A1A8AU44-F1	Turquoise killifish	81.5	Prominin 2 (Prominin-1-A-like) (Transcript variant X1) (Transcript variant X2)	40453.5	698.0
L+4C	AF-Unreviewed	A0A3M1ZWI4-F1	Deltaproteobacteria bacterium	81.5	Uncharacterized protein	2112.86	113.0
L-5C	AF-Unreviewed	A0A0D1AB67-F1	Arthrobacter sp	81.5	3,4-dioxygenase subunit beta	987.15	63.0
L-4N	AF-Unreviewed	A0A5P2SHR9-F1	Pseudomonas luteola	81.5	RNA polymerase subunit sigma	1676.38	106.0
L+4C	AF-Unreviewed	A0A831YVZ5-F1	Crenotrichaceae bacterium	81.5	Endonuclease/exonuclease/phosphatase domain-containing protein	3459.68	218.0
L-4C	AF-Unreviewed	A0A674JRJ5-F1	Three-toed box turtle	81.5	Xylosyltransferase 2 (EC 2.4.2.26) (Xylosyltransferase II)	3781.42	197.0
L-6C	AF-Unreviewed	A0A533UA97-F1	Thaumarchaeota archaeon	81.5	Intradiol ring-cleavage dioxygenases domain-containing protein	838.02	46.0
L-6C	AF-Unreviewed	A9B306-F1	Herpetosiphon aurantiacus 	81.5	Intradiol ring-cleavage dioxygenase	892.55	52.0
L-6C	AF-Unreviewed	A0A5B2WTA9-F1	Solihabitans fulvus	81.5	Dioxygenase	834.76	48.0
L-6C	AF-Unreviewed	A0A7M2X4K0-F1	Novosphingobium sp	81.5	Intradiol ring-cleavage dioxygenase	1055.44	68.0
L-4C	AF-Unreviewed	A0A527HV71-F1	Mesorhizobium sp	81.5	Protocatechuate dioxygenase	741.8	43.0
L-7N	AF-Unreviewed	A0A484CEB4-F1	American yellow perch	81.5	Meprin A subunit (EC 3.4.24.-) (Endopeptidase-2)	11227.5	385.0
L-6C	AF-Unreviewed	A0A178EN33-F1	Pyrenochaeta sp	81.5	Aromatic compound dioxygenase	1538.46	98.0
L-5C	AF-Unreviewed	A0A545BKI7-F1	Arthrobacter sp	81.5	3,4-dioxygenase subunit beta	1035.53	63.0
L+5C	AF-Unreviewed	A0A1M4T4D4-F1	Schwartzia succinivorans	81.5	Autotransporter domain-containing protein	34594.5	832.0
L-5N	AF-Unreviewed	A0A0B7AF44-F1	Arion vulgaris	81.5	Uncharacterized protein	2518.83	140.0
L-6C	AF-Unreviewed	A0A096GMU2-F1	Pseudomonas testosteroni	81.5	Protocatechuate 3,4-dioxygenase	767.06	42.0
L+4C	AF-Unreviewed	A0A497D5M8-F1	Bacteroidetes bacterium	81.5	Lipoprotein	760.74	47.0
L-5N	AF-Unreviewed	A0A5P9PXU1-F1	Amycolatopsis sp	81.5	DUF946 domain-containing protein	1705.17	101.0
L-4C	AF-Unreviewed	A0A3P8VJC4-F1	Tongue sole	81.5	Prominin-2-like	39132.4	685.0
L-6C	AF-Unreviewed	A0A495L5J5-F1	Nocardiopsis sp	81.5	Dioxygenase-like protein	754.34	45.0
L-4C	AF-Unreviewed	A0A1B0RFC6-F1	Salmonella enteritidis	81.5	IncH1 plasmid conjugative transfer protein HtdF (Putative exported plasmid transfer protein)	693.32	42.0
L-4C	AF-Unreviewed	A0A3P9AIL7-F1	Northern pike	81.5	Prominin 2	37226.5	665.0
L-4C	AF-Unreviewed	A0A7I9YJD4-F1	Mycobacterium bourgelatii	81.5	Lipoprotein LpqN	1485.75	92.0
